"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00466952","2000-06-03","38.99706","-79.1342","292.6","PETERSBURG, WV US","    5",",,0,0800","    0","P,,0,","    0","P,,0,","  311",",,0","  150",",,0",,,,,,,"  150",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-06-04","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  233",",,0","  111",",,0",,,,,,,"  128",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-06-12","38.99706","-79.1342","292.6","PETERSBURG, WV US",,,,,,,,,,,"    8",",,0","  109",",,0",,,,,,,,,,,,,,,,,,
"USC00466952","2000-06-13","38.99706","-79.1342","292.6","PETERSBURG, WV US","    8",",,0,0800","    0","P,,0,",,,"  278",",,0","  172",",,0",,,,,,,"  206",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-06-14","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,",,,"  333",",,0","  194",",,0",,,,,,,"  206",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-06-15","38.99706","-79.1342","292.6","PETERSBURG, WV US","   51",",,0,0800","    0","P,,0,",,,"  294",",,0","  178",",,0",,,,,,,"  250",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-06-16","38.99706","-79.1342","292.6","PETERSBURG, WV US","  206",",,0,0800","    0","P,,0,","    0","P,,0,","  311",",,0","  222",",,0",,,,,,,"  233",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-06-17","38.99706","-79.1342","292.6","PETERSBURG, WV US","   13",",,0,0800","    0","P,,0,","    0","P,,0,","  344",",,0","  222",",,0",,,,,,,"  222",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-06-18","38.99706","-79.1342","292.6","PETERSBURG, WV US","   25",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  206",",,0",,,,,,,"  211",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-06-19","38.99706","-79.1342","292.6","PETERSBURG, WV US","   20",",,0,0800","    0","P,,0,","    0","P,,0,","  278",",,0","  189",",,0",,,,,,,"  189",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-06-20","38.99706","-79.1342","292.6","PETERSBURG, WV US","   25",",,0,0800","    0","P,,0,","    0","P,,0,","  200",",,0","  128",",,0",,,,,,,"  139",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-06-21","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  278",",,0","  139",",,0",,,,,,,"  233",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-06-22","38.99706","-79.1342","292.6","PETERSBURG, WV US","   61",",,0,0800","    0","P,,0,","    0","P,,0,","  328",",,0","  183",",,0",,,,,,,"  206",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-06-23","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  278",",,0","  161",",,0",,,,,,,"  222",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-06-24","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  278",",,0","  133",",,0",,,,,,,"  172",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-06-25","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  311",",,0","  172",",,0",,,,,,,"  183",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-06-26","38.99706","-79.1342","292.6","PETERSBURG, WV US","   41",",,0,0800","    0","P,,0,","    0","P,,0,","  333",",,0","  178",",,0",,,,,,,"  183",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-06-27","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  322",",,0","  183",",,0",,,,,,,"  244",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-06-28","38.99706","-79.1342","292.6","PETERSBURG, WV US","   69",",,0,0800","    0","P,,0,","    0","P,,0,","  256",",,0","  178",",,0",,,,,,,"  178",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-06-29","38.99706","-79.1342","292.6","PETERSBURG, WV US","   74",",,0,0800","    0","P,,0,","    0","P,,0,","  211",",,0","  167",",,0",,,,,,,"  172",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-06-30","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  261",",,0","  111",",,0",,,,,,,"  139",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-01","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  267",",,0","  122",",,0",,,,,,,"  139",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-02","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  272",",,0","  117",",,0",,,,,,,"  206",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-03","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  300",",,0","  133",",,0",,,,,,,"  133",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-04","38.99706","-79.1342","292.6","PETERSBURG, WV US","   30",",,0,0800","    0","P,,0,","    0","P,,0,","  300",",,0","  133",",,0",,,,,,,"  200",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-05","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  300",",,0","  189",",,0",,,,,,,"  200",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-06","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  117",",,0",,,,,,,"  156",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-07","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00466952","2000-07-08","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00466952","2000-07-09","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00466952","2000-07-10","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  333",",,0","  206",",,0",,,,,,,"  267",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-11","38.99706","-79.1342","292.6","PETERSBURG, WV US","  224",",,0,0800","    0","P,,0,","    0","P,,0,","  300",",,0","  200",",,0",,,,,,,"  206",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-12","38.99706","-79.1342","292.6","PETERSBURG, WV US","    8",",,0,0800","    0","P,,0,","    0","P,,0,","  250",",,0","  183",",,0",,,,,,,"  183",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-13","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  261",",,0","  183",",,0",,,,,,,"  183",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-14","38.99706","-79.1342","292.6","PETERSBURG, WV US","   18",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  167",",,0",,,,,,,"  172",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-07-15","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  300",",,0","  156",",,0",,,,,,,"  172",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-16","38.99706","-79.1342","292.6","PETERSBURG, WV US","   13",",,0,0800","    0","P,,0,","    0","P,,0,","  311",",,0","  150",",,0",,,,,,,"  239",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-17","38.99706","-79.1342","292.6","PETERSBURG, WV US","   89",",,0,0800","    0","P,,0,","    0","P,,0,","  267",",,0","  144",",,0",,,,,,,"  150",",,0,0800",,,"    1",",,0","    1",",,0",,,,,,,,
"USC00466952","2000-07-18","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  272",",,0","  150",",,0",,,,,,,"  189",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-19","38.99706","-79.1342","292.6","PETERSBURG, WV US","   46",",,0,0800","    0","P,,0,","    0","P,,0,","  306",",,0","  183",",,0",,,,,,,"  183",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-20","38.99706","-79.1342","292.6","PETERSBURG, WV US","  216",",,0,0800","    0","P,,0,","    0","P,,0,","  189",",,0","  161",",,0",,,,,,,"  167",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-21","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  250",",,0","  117",",,0",,,,,,,"  139",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-22","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  267",",,0","  133",",,0",,,,,,,"  183",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-23","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  267",",,0","  122",",,0",,,,,,,"  189",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-24","38.99706","-79.1342","292.6","PETERSBURG, WV US","   18",",,0,0800","    0","P,,0,","    0","P,,0,","  217",",,0","  156",",,0",,,,,,,"  156",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-25","38.99706","-79.1342","292.6","PETERSBURG, WV US","   89",",,0,0800","    0","P,,0,","    0","P,,0,","  178",",,0","  150",",,0",,,,,,,"  150",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-26","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  228",",,0","  150",",,0",,,,,,,"  161",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-27","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  211",",,0","  156",",,0",,,,,,,"  167",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-28","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  283",",,0","  167",",,0",,,,,,,"  172",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-29","38.99706","-79.1342","292.6","PETERSBURG, WV US","   69",",,0,0800","    0","P,,0,","    0","P,,0,","  283",",,0","  161",",,0",,,,,,,"  189",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-30","38.99706","-79.1342","292.6","PETERSBURG, WV US","   61",",,0,0800","    0","P,,0,","    0","P,,0,","  256",",,0","  183",",,0",,,,,,,"  189",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-07-31","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00466952","2000-08-01","38.99706","-79.1342","292.6","PETERSBURG, WV US",,,"    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00466952","2000-08-02","38.99706","-79.1342","292.6","PETERSBURG, WV US","  399",",,0,0800",,,"    0","P,,0,",,,"  183",",,0",,,,,,,"  200",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-08-03","38.99706","-79.1342","292.6","PETERSBURG, WV US","   28",",,0,0800","    0","P,,0,","    0","P,,0,","  294",",,0","  194",",,0",,,,,,,"  200",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-08-04","38.99706","-79.1342","292.6","PETERSBURG, WV US","  191",",,0,0800","    0","P,,0,","    0","P,,0,","  261",",,0","  172",",,0",,,,,,,"  183",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-08-05","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  278",",,0","  133",",,0",,,,,,,"  150",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-08-06","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  256",",,0","  144",",,0",,,,,,,"  156",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-08-07","38.99706","-79.1342","292.6","PETERSBURG, WV US","   48",",,0,0800","    0","P,,0,","    0","P,,0,","  250",",,0","  156",",,0",,,,,,,"  250",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-08-08","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  317",",,0","  189",",,0",,,,,,,"  194",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-08-09","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  322",",,0","  200",",,0",,,,,,,"  211",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-08-10","38.99706","-79.1342","292.6","PETERSBURG, WV US","   13",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  183",",,0",,,,,,,"  200",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-08-11","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  294",",,0","  161",",,0",,,,,,,"  172",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-08-12","38.99706","-79.1342","292.6","PETERSBURG, WV US","   28",",,0,0800","    0","P,,0,","    0","P,,0,","  261",",,0","  139",",,0",,,,,,,"  189",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-08-13","38.99706","-79.1342","292.6","PETERSBURG, WV US","  300",",,0,0800","    0","P,,0,","    0","P,,0,","  228",",,0","  133",",,0",,,,,,,"  150",",,0,0800",,,"    1",",,0","    1",",,0",,,,,,,,
"USC00466952","2000-08-14","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  228",",,0","  139",",,0",,,,,,,"  150",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-08-15","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  272",",,0","  128",",,0",,,,,,,"  139",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-08-16","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  283",",,0","  139",",,0",,,,,,,"  217",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-08-17","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  111",",,0",,,,,,,"  111",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-08-18","38.99706","-79.1342","292.6","PETERSBURG, WV US","  173",",,0,0800","    0","P,,0,","    0","P,,0,","  244",",,0","  111",",,0",,,,,,,"  150",",,0,0800",,,,,"    1",",,0",,,,,,,,
"USC00466952","2000-08-19","38.99706","-79.1342","292.6","PETERSBURG, WV US","   25",",,0,0800","    0","P,,0,","    0","P,,0,","  256",",,0","  117",",,0",,,,,,,"  133",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-08-20","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  244",",,0","  111",",,0",,,,,,,"  133",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-08-21","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  239",",,0","  122",",,0",,,,,,,"  122",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-08-22","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  361",",S,0","  122",",,0",,,,,,,"  139",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-08-23","38.99706","-79.1342","292.6","PETERSBURG, WV US",,,"    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00466952","2000-08-24","38.99706","-79.1342","292.6","PETERSBURG, WV US","  107",",,0,0800","    0","P,,0,","    0","P,,0,","  283",",,0","  139",",,0",,,,,,,"  189",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-08-25","38.99706","-79.1342","292.6","PETERSBURG, WV US","    5",",,0,0800","    0","P,,0,","    0","P,,0,","  256",",,0","  156",",,0",,,,,,,"  161",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-08-26","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  267",",,0","  144",",,0",,,,,,,"  144",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-08-27","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  272",",,0","  144",",,0",,,,,,,"  144",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-08-28","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-08-29","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  272",",,0","  156",",,0",,,,,,,"  178",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-08-30","38.99706","-79.1342","292.6","PETERSBURG, WV US","   61",",,0,0800","    0","P,,0,","    0","P,,0,","  228",",,0","  178",",,0",,,,,,,"  200",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-08-31","38.99706","-79.1342","292.6","PETERSBURG, WV US","   23",",,0,0800","    0","P,,0,","    0","P,,0,","  250",",,0","  200",",,0",,,,,,,"  206",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-09-01","38.99706","-79.1342","292.6","PETERSBURG, WV US","   64",",,0,0800","    0","P,,0,","    0","P,,0,","  239",",,0","  206",",,0",,,,,,,"  228",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-09-02","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  294",",,0","  211",",,0",,,,,,,"  239",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-09-03","38.99706","-79.1342","292.6","PETERSBURG, WV US","  208",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  189",",,0",,,,,,,"  222",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-09-04","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  283",",,0","  189",",,0",,,,,,,"  194",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-09-05","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  128",",,0",,,,,,,"  128",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-09-06","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  194",",,0","   72",",,0",,,,,,,"   72",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-09-07","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  211",",,0","   67",",,0",,,,,,,"   72",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-09-08","38.99706","-79.1342","292.6","PETERSBURG, WV US",,,"    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-09-09","38.99706","-79.1342","292.6","PETERSBURG, WV US",,,"    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-09-10","38.99706","-79.1342","292.6","PETERSBURG, WV US",,,"    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-09-11","38.99706","-79.1342","292.6","PETERSBURG, WV US","   28",",,0,0800","    0","P,,0,","    0","P,,0,","  289",",,0","  194",",,0",,,,,,,"  206",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-09-12","38.99706","-79.1342","292.6","PETERSBURG, WV US","   61",",,0,0800","    0","P,,0,","    0","P,,0,","  261",",,0","  200",",,0",,,,,,,"  200",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-09-13","38.99706","-79.1342","292.6","PETERSBURG, WV US","    8",",,0,0800","    0","P,,0,","    0","P,,0,","  233",",,0","  172",",,0",,,,,,,"  200",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-09-14","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  267",",,0","  144",",,0",,,,,,,"  150",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-09-15","38.99706","-79.1342","292.6","PETERSBURG, WV US","   97",",,0,0800","    0","P,,0,","    0","P,,0,","  256",",,0","  139",",,0",,,,,,,"  156",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-09-16","38.99706","-79.1342","292.6","PETERSBURG, WV US","   15",",,0,0800","    0","P,,0,","    0","P,,0,","  200",",,0","   78",",,0",,,,,,,"  128",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-09-17","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  178",",,0","   28",",,0",,,,,,,"  100",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-09-18","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  239",",,0","   72",",,0",,,,,,,"   72",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-09-19","38.99706","-79.1342","292.6","PETERSBURG, WV US","   28",",,0,0800","    0","P,,0,","    0","P,,0,","  250",",,0","   67",",,0",,,,,,,"  133",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-09-20","38.99706","-79.1342","292.6","PETERSBURG, WV US","   28",",,0,0800","    0","P,,0,","    0","P,,0,","  189",",,0","  100",",,0",,,,,,,"  133",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-09-21","38.99706","-79.1342","292.6","PETERSBURG, WV US","    8",",,0,0800","    0","P,,0,","    0","P,,0,","  300",",,0","  133",",,0",,,,,,,"  172",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-09-22","38.99706","-79.1342","292.6","PETERSBURG, WV US",,,"    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00466952","2000-09-23","38.99706","-79.1342","292.6","PETERSBURG, WV US",,,"    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00466952","2000-09-24","38.99706","-79.1342","292.6","PETERSBURG, WV US",,,"    0","P,,0,","    0","P,,0,",,,,,"    3",",,0","  478",",,0",,,,,,,,,,,,,,,,,,
"USC00466952","2000-09-25","38.99706","-79.1342","292.6","PETERSBURG, WV US","  145",",,0,0800","    0","P,,0,","    0","P,,0,","  294",",,0","  111",",,0",,,,,,,"  111",",,0,0800",,,,,,,,,,,,,,
"USC00466952","2000-09-26","38.99706","-79.1342","292.6","PETERSBURG, WV US",,,"    0","P,,0,","    0","P,,0,",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-09-27","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  117",",,0","   44",",,0",,,,,,,"   94",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-09-28","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  139",",,0","   39",",,0",,,,,,,"   44",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-09-29","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  217",",,0","   44",",,0",,,,,,,"  106",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-09-30","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  167",",,0","   67",",,0",,,,,,,"   78",",,0,0800",,,"    1",",,0",,,,,,,,,,
"USC00466952","2000-10-01","38.99706","-79.1342","292.6","PETERSBURG, WV US","    0",",,0,0800","    0","P,,0,","    0","P,,0,","  178",",,0","   67",",,0",,,,,,,"   72",",,0,0800",,,"    1",",,0",,,,,,,,,,
